    120,      0.42,
    121,      0.42,
    122,      0.42,
    123,      0.42,
    124,      0.42,
    125,      0.42,
    126,      0.42,
    127,      0.42,
    128,      0.42,
    129,      0.42,
    130,      0.42,
    131,      0.42,
    132,      0.44,
    133,      0.46,
    134,      0.48,
    135,      0.50,
    136,      0.52,
    137,      0.54,
    138,      0.56,
    139,      0.58,
    140,      0.60,
    141,      0.62,
    142,      0.65,
    143,      0.67,
    144,      0.69,
    145,      0.71,
    146,      0.73,
    147,      0.77,
    148,      0.81,
    149,      0.85,
    150,      0.90,
    151,      0.94,
    152,      0.96,
    153,      0.98,
    154,      1.00,
    155,      1.02,
    156,      1.04,
    157,      1.10,
    158,      1.17,
    159,      1.23,
    160,      1.29,
    161,      1.35,
    162,      1.42,
    163,      1.48,
    164,      1.54,
    165,      1.60,
    166,      1.67,
    167,      1.73,
    168,      1.79,
    169,      1.85,
    170,      1.92,
    171,      1.98,
    172,      2.04,
    173,      2.10,
    174,      2.17,
    175,      2.23,
    176,      2.31,
    177,      2.35,
    178,      2.40,
    179,      2.44,
    180,      2.48,
    181,      2.52,
    182,      2.56,
    183,      2.60,
    184,      2.65,
    185,      2.69,
    186,      2.73,
    187,      2.75,
    188,      2.77,
    189,      2.79,
    190,      2.81,
    191,      2.83,
    192,      2.85,
    193,      2.88,
    194,      2.90,
    195,      2.92,
    196,      2.92,
    197,      2.92,
    198,      2.92,
    199,      2.92,
    200,      2.92,
    201,      2.92,
    202,      2.92,
    203,      2.92,
    204,      2.96,
    205,      3.00,
    206,      3.04,
    207,      3.08,
    208,      3.12,
    209,      3.17,
    210,      3.21,
    211,      3.25,
    212,      3.29,
    213,      3.33,
    214,      3.35,
    215,      3.37,
    216,      3.40,
    217,      3.42,
    218,      3.44,
    219,      3.46,
    220,      3.48,
    221,      3.48,
    222,      3.48,
    223,      3.48,
    224,      3.44,
    225,      3.40,
    226,      3.35,
    227,      3.31,
    228,      3.25,
    229,      3.19,
    230,      3.12,
    231,      3.06,
    232,      3.00,
    233,      2.94,
    234,      2.90,
    235,      2.85,
    236,      2.81,
    237,      2.77,
    238,      2.69,
    239,      2.60,
    240,      2.52,
    241,      2.46,
    242,      2.40,
    243,      2.33,
    244,      2.27,
    245,      2.21,
    246,      2.15,
    247,      2.08,
    248,      2.06,
    249,      2.04,
    250,      2.02,
    251,      2.00,
    252,      1.98,
    253,      1.96,
    254,      1.94,
    255,      1.92,
    256,      1.90,
    257,      1.87,
    258,      1.90,
    259,      1.92,
    260,      1.94,
    261,      1.96,
    262,      1.98,
    263,      2.00,
    264,      2.02,
    265,      2.04,
    266,      2.06,
    267,      2.08,
    268,      2.08,
    269,      2.08,
    270,      2.08,
    271,      2.08,
    272,      2.10,
    273,      2.12,
    274,      2.15,
    275,      2.17,
    276,      2.19,
    277,      2.21,
    278,      2.23,
    279,      2.25,
    280,      2.29,
    281,      2.33,
    282,      2.38,
    283,      2.42,
    284,      2.46,
    285,      2.50,
    286,      2.54,
    287,      2.58,
    288,      2.63,
    289,      2.67,
    290,      2.71,
    291,      2.75,
    292,      2.83,
    293,      2.92,
    294,      3.00,
    295,      3.08,
    296,      3.17,
    297,      3.25,
    298,      3.33,
    299,      3.42,
    300,      3.48,
    301,      3.54,
    302,      3.67,
    303,      3.79,
    304,      3.92,
    305,      4.04,
    306,      4.17,
    307,      4.29,
    308,      4.42,
    309,      4.65,
    310,      4.88,
    311,      5.10,
    312,      5.27,
    313,      5.44,
    314,      5.60,
    315,      5.77,
    316,      5.94,
    317,      6.10,
    318,      6.31,
    319,      6.52,
    320,      6.73,
    321,      6.94,
    322,      7.08,
    323,      7.23,
    324,      7.37,
    325,      7.52,
    326,      7.92,
    327,      8.31,
    328,      8.71,
    329,      9.00,
    330,      9.29,
    331,      9.58,
    332,      9.88,
    333,     10.21,
    334,     10.54,
    335,     10.88,
    336,     11.21,
    337,     11.54,
    338,     11.83,
    339,     12.12,
    340,     12.42,
    341,     12.71,
    342,     13.00,
    343,     13.42,
    344,     13.83,
    345,     14.25,
    346,     14.42,
    347,     14.58,
    348,     14.75,
    349,     14.92,
    350,     15.08,
    351,     15.25,
    352,     15.42,
    353,     15.54,
    354,     15.67,
    355,     15.79,
    356,     16.02,
    357,     16.25,
    358,     16.48,
    359,     16.71,
    360,     16.94,
    361,     17.17,
    362,     17.40,
    363,     17.50,
    364,     17.60,
    365,     17.71,
    366,     17.83,
    367,     17.96,
    368,     18.08,
    369,     18.21,
    370,     18.33,
    371,     18.46,
    372,     18.58,
    373,     18.71,
    374,     18.83,
    375,     18.96,
    376,     18.98,
    377,     19.06,
    378,     19.15,
    379,     19.23,
    380,     19.31,
    381,     19.40,
    382,     19.48,
    383,     19.56,
    384,     19.65,
    385,     19.73,
    386,     19.79,
    387,     19.85,
    388,     19.92,
    389,     19.98,
    390,     20.00,
    391,     20.02,
    392,     20.04,
    393,     20.06,
    394,     20.08,
    395,     20.10,
    396,     20.12,
    397,     20.08,
    398,     20.04,
    399,     20.00,
    400,     19.96,
    401,     19.92,
    402,     19.96,
    403,     20.00,
    404,     20.04,
    405,     20.08,
    406,     20.12,
    407,     20.17,
    408,     20.21,
    409,     20.25,
    410,     20.33,
    411,     20.21,
    412,     20.08,
    413,     19.96,
    414,     19.83,
    415,     19.71,
    416,     19.58,
    417,     19.46,
    418,     19.33,
    419,     19.21,
    420,     19.12,
    421,     19.04,
    422,     18.88,
    423,     18.71,
    424,     18.54,
    425,     18.35,
    426,     18.17,
    427,     17.98,
    428,     17.79,
    429,     17.60,
    430,     17.42,
    431,     17.44,
    432,     17.46,
    433,     17.62,
    434,     17.79,
    435,     17.96,
    436,     18.12,
    437,     18.29,
    438,     18.46,
    439,     18.73,
    440,     18.96,
    441,     19.19,
    442,     19.42,
    443,     19.67,
    444,     19.92,
    445,     20.19,
    446,     20.46,
    447,     20.73,
    448,     21.00,
    449,     21.27,
    450,     21.54,
    451,     21.81,
    452,     22.08,
    453,     22.35,
    454,     22.62,
    455,     22.90,
    456,     23.17,
    457,     23.44,
    458,     23.71,
    459,     23.87,
    460,     24.04,
    461,     24.21,
    462,     24.37,
    463,     24.52,
    464,     24.67,
    465,     25.00,
    466,     25.33,
    467,     25.67,
    468,     26.00,
    469,     26.33,
    470,     26.67,
    471,     27.00,
    472,     27.33,
    473,     27.52,
    474,     27.75,
    475,     27.98,
    476,     28.21,
    477,     28.44,
    478,     28.67,
    479,     28.90,
    480,     29.12,
    481,     29.35,
    482,     29.58,
    483,     29.81,
    484,     30.15,
    485,     30.29,
    486,     30.44,
    487,     30.58,
    488,     30.73,
    489,     30.88,
    490,     31.02,
    491,     31.17,
    492,     31.31,
    493,     31.46,
    494,     31.60,
    495,     31.75,
    496,     31.90,
    497,     32.04,
    498,     32.44,
    499,     32.83,
    500,     33.23,
    501,     33.63,
    502,     34.02,
    503,     34.42,
    504,     34.85,
    505,     35.29,
    506,     35.73,
    507,     36.17,
    508,     36.60,
    509,     37.04,
    510,     37.48,
    511,     37.94,
    512,     38.40,
    513,     38.85,
    514,     39.27,
    515,     39.65,
    516,     40.02,
    517,     40.40,
    518,     40.52,
    519,     40.65,
    520,     40.77,
    521,     40.90,
    522,     41.02,
    523,     41.27,
    524,     41.37,
    525,     41.48,
    526,     41.58,
    527,     41.69,
    528,     41.79,
    529,     41.92,
    530,     42.04,
    531,     42.15,
    532,     42.25,
    533,     42.35,
    534,     42.46,
    535,     42.60,
    536,     42.75,
    537,     42.90,
    538,     43.04,
    539,     43.19,
    540,     43.33,
    541,     43.60,
    542,     43.88,
    543,     44.02,
    544,     44.17,
    545,     44.31,
    546,     44.75,
    547,     45.19,
    548,     45.63,
    549,     46.04,
    550,     46.46,
    551,     46.83,
    552,     47.21,
    553,     47.58,
    554,     47.96,
    555,     48.29,
    556,     48.62,
    557,     48.96,
    558,     49.29,
    559,     49.62,
    560,     49.96,
    561,     50.25,
    562,     50.54,
    563,     50.83,
    564,     51.13,
    565,     51.42,
    566,     51.42,
    567,     51.42,
    568,     51.42,
    569,     51.42,
    570,     51.75,
    571,     52.12,
    572,     52.50,
    573,     52.88,
    574,     53.25,
    575,     53.67,
    576,     54.08,
    577,     54.50,
    578,     54.83,
    579,     55.17,
    580,     55.50,
    581,     55.75,
    582,     56.00,
    583,     56.25,
    584,     56.62,
    585,     57.00,
    586,     57.37,
    587,     57.75,
    588,     58.12,
    589,     58.58,
    590,     58.71,
    591,     58.83,
    592,     58.96,
    593,     59.08,
    594,     59.23,
    595,     59.38,
    596,     59.52,
    597,     59.67,
    598,     59.65,
    599,     59.63,
    600,     59.60,
    601,     59.58,
    602,     59.56,
    603,     59.54,
    604,     59.46,
    605,     59.38,
    606,     59.29,
    607,     59.21,
    608,     59.12,
    609,     58.96,
    610,     58.85,
    611,     58.75,
    612,     58.65,
    613,     58.54,
    614,     58.42,
    615,     58.29,
    616,     58.17,
    617,     58.04,
    618,     58.08,
    619,     58.12,
    620,     58.17,
    621,     58.21,
    622,     58.25,
    623,     58.29,
    624,     58.27,
    625,     58.25,
    626,     58.10,
    627,     57.96,
    628,     57.81,
    629,     57.67,
    630,     57.46,
    631,     57.25,
    632,     57.04,
    633,     56.83,
    634,     56.63,
    635,     56.42,
    636,     56.06,
    637,     55.71,
    638,     55.44,
    639,     55.17,
    640,     54.90,
    641,     54.63,
    642,     54.35,
    643,     54.08,
    644,     53.90,
    645,     53.71,
    646,     53.85,
    647,     54.00,
    648,     54.15,
    649,     54.29,
    650,     54.52,
    651,     54.75,
    652,     54.98,
    653,     55.40,
    654,     55.81,
    655,     56.23,
    656,     56.79,
    657,     57.35,
    658,     57.90,
    659,     58.44,
    660,     58.98,
    661,     59.52,
    662,     60.06,
    663,     60.60,
    664,     61.15,
    665,     61.69,
    666,     62.02,
    667,     62.35,
    668,     62.69,
    669,     63.02,
    670,     63.35,
    671,     63.69,
    672,     64.02,
    673,     64.17,
    674,     64.31,
    675,     64.58,
    676,     64.85,
    677,     65.12,
    678,     65.42,
    679,     65.71,
    680,     66.00,
    681,     66.29,
    682,     66.79,
    683,     67.29,
    684,     67.71,
    685,     68.12,
    686,     68.54,
    687,     68.96,
    688,     69.37,
    689,     69.69,
    690,     69.92,
    691,     70.15,
    692,     70.38,
    693,     70.58,
    694,     70.79,
    695,     70.88,
    696,     70.96,
    697,     71.13,
    698,     71.29,
    699,     71.46,
    700,     71.63,
    701,     71.79,
    702,     71.75,
    703,     71.73,
    704,     71.71,
    705,     71.69,
    706,     71.67,
    707,     71.65,
    708,     71.62,
    709,     71.71,
    710,     71.83,
    711,     71.96,
    712,     72.08,
    713,     72.23,
    714,     72.38,
    715,     72.52,
    716,     72.65,
    717,     72.69,
    718,     72.73,
    719,     72.77,
    720,     72.79,
    721,     72.81,
    722,     72.83,
    723,     72.83,
    724,     72.73,
    725,     72.62,
    726,     72.52,
    727,     72.42,
    728,     72.31,
    729,     72.25,
    730,     72.15,
    731,     72.04,
    732,     71.94,
    733,     71.83,
    734,     71.73,
    735,     71.63,
    736,     71.54,
    737,     71.38,
    738,     71.21,
    739,     71.04,
    740,     70.90,
    741,     70.75,
    742,     70.60,
    743,     70.46,
    744,     70.42,
    745,     70.33,
    746,     70.25,
    747,     70.17,
    748,     70.08,
    749,     69.96,
    750,     69.77,
    751,     69.58,
    752,     69.40,
    753,     69.21,
    754,     69.02,
    755,     68.83,
    756,     68.65,
    757,     68.58,
    758,     68.52,
    759,     68.46,
    760,     68.40,
    761,     68.33,
    762,     68.27,
    763,     68.21,
    764,     68.19,
    765,     68.21,
    766,     68.23,
    767,     68.25,
    768,     68.27,
    769,     68.29,
    770,     68.38,
    771,     68.46,
    772,     68.54,
    773,     68.62,
    774,     68.71,
    775,     68.71,
    776,     68.71,
    777,     68.67,
    778,     68.62,
    779,     68.58,
    780,     68.54,
    781,     68.50,
    782,     68.58,
    783,     68.67,
    784,     68.71,
    785,     68.75,
    786,     68.79,
    787,     68.83,
    788,     68.87,
    789,     68.92,
    790,     68.98,
    791,     69.04,
    792,     69.10,
    793,     69.17,
    794,     69.23,
    795,     69.37,
    796,     69.52,
    797,     69.67,
    798,     69.81,
    799,     69.98,
    800,     70.15,
    801,     70.31,
    802,     70.35,
    803,     70.40,
    804,     70.44,
    805,     70.48,
    806,     70.52,
    807,     70.56,
    808,     70.60,
    809,     70.65,
    810,     70.67,
    811,     70.69,
    812,     70.71,
    813,     70.50,
    814,     70.29,
    815,     70.08,
    816,     69.87,
    817,     69.67,
    818,     69.46,
    819,     69.23,
    820,     69.00,
    821,     68.77,
    822,     68.54,
    823,     68.35,
    824,     68.17,
    825,     67.98,
    826,     67.79,
    827,     67.60,
    828,     67.42,
    829,     67.23,
    830,     67.04,
    831,     66.79,
    832,     66.54,
    833,     66.52,
    834,     66.50,
    835,     66.44,
    836,     66.38,
    837,     66.31,
    838,     66.25,
    839,     66.19,
    840,     66.31,
    841,     66.44,
    842,     66.56,
    843,     66.65,
    844,     66.73,
    845,     66.81,
    846,     66.94,
    847,     67.06,
    848,     67.19,
    849,     67.31,
    850,     67.44,
    851,     67.62,
    852,     67.81,
    853,     68.00,
    854,     68.19,
    855,     68.42,
    856,     68.65,
    857,     68.87,
    858,     69.10,
    859,     69.27,
    860,     69.25,
    861,     69.23,
    862,     69.21,
    863,     69.19,
    864,     69.17,
    865,     69.15,
    866,     69.08,
    867,     69.02,
    868,     68.96,
    869,     68.90,
    870,     68.73,
    871,     68.56,
    872,     68.40,
    873,     68.23,
    874,     68.06,
    875,     67.90,
    876,     67.73,
    877,     67.52,
    878,     67.31,
    879,     67.17,
    880,     67.02,
    881,     66.88,
    882,     66.73,
    883,     66.58,
    884,     66.44,
    885,     66.52,
    886,     66.60,
    887,     66.69,
    888,     66.77,
    889,     66.85,
    890,     67.04,
    891,     67.23,
    892,     67.42,
    893,     67.56,
    894,     67.71,
    895,     67.85,
    896,     68.00,
    897,     68.19,
    898,     68.37,
    899,     68.48,
    900,     68.58,
    901,     68.69,
    902,     68.79,
    903,     68.90,
    904,     69.00,
    905,     68.88,
    906,     68.77,
    907,     68.67,
    908,     68.56,
    909,     68.46,
    910,     68.35,
    911,     68.25,
    912,     68.15,
    913,     68.00,
    914,     67.85,
    915,     67.71,
    916,     67.40,
    917,     67.08,
    918,     66.77,
    919,     66.54,
    920,     66.31,
    921,     66.08,
    922,     65.85,
    923,     65.62,
    924,     65.40,
    925,     65.17,
    926,     64.98,
    927,     64.79,
    928,     64.60,
    929,     64.42,
    930,     64.23,
    931,     64.04,
    932,     63.85,
    933,     63.75,
    934,     63.65,
    935,     63.54,
    936,     63.60,
    937,     63.88,
    938,     64.15,
    939,     64.42,
    940,     64.69,
    941,     64.96,
    942,     65.23,
    943,     65.50,
    944,     65.75,
    945,     66.00,
    946,     66.19,
    947,     66.38,
    948,     66.56,
    949,     66.75,
    950,     66.94,
    951,     67.00,
    952,     67.06,
    953,     67.13,
    954,     67.19,
    955,     67.25,
    956,     67.31,
    957,     67.17,
    958,     66.94,
    959,     66.71,
    960,     66.48,
    961,     66.25,
    962,     66.02,
    963,     65.79,
    964,     65.58,
    965,     65.48,
    966,     65.37,
    967,     65.27,
    968,     65.17,
    969,     65.06,
    970,     64.96,
    971,     64.98,
    972,     65.00,
    973,     65.02,
    974,     65.12,
    975,     65.23,
    976,     65.33,
    977,     65.44,
    978,     65.63,
    979,     65.81,
    980,     66.00,
    981,     66.19,
    982,     66.38,
    983,     66.60,
    984,     66.83,
    985,     66.96,
    986,     67.08,
    987,     67.35,
    988,     67.63,
    989,     67.90,
    990,     68.17,
    991,     68.44,
    992,     68.65,
    993,     68.85,
    994,     68.98,
    995,     69.10,
    996,     69.15,
    997,     69.19,
    998,     69.23,
    999,     69.27,
   1000,     69.31,
   1001,     69.38,
   1002,     69.44,
   1003,     69.46,
   1004,     69.48,
   1005,     69.50,
   1006,     69.52,
   1007,     69.40,
   1008,     69.27,
   1009,     69.25,
   1010,     69.23,
   1011,     69.21,
   1012,     69.25,
   1013,     69.29,
   1014,     69.33,
   1015,     69.38,
   1016,     69.50,
   1017,     69.69,
   1018,     69.88,
   1019,     70.06,
   1020,     70.25,
   1021,     70.42,
   1022,     70.58,
   1023,     70.75,
   1024,     70.92,
   1025,     71.08,
   1026,     71.12,
   1027,     71.17,
   1028,     71.21,
   1029,     71.15,
   1030,     71.08,
   1031,     71.02,
   1032,     70.96,
   1033,     70.90,
   1034,     70.75,
   1035,     70.60,
   1036,     70.46,
   1037,     70.25,
   1038,     70.04,
   1039,     69.83,
   1040,     69.62,
   1041,     69.42,
   1042,     69.17,
   1043,     68.92,
   1044,     68.67,
   1045,     68.42,
   1046,     68.29,
   1047,     68.10,
   1048,     67.92,
   1049,     67.73,
   1050,     67.54,
   1051,     67.35,
   1052,     67.17,
   1053,     67.00,
   1054,     66.92,
   1055,     66.83,
   1056,     66.75,
   1057,     66.67,
   1058,     66.58,
   1059,     66.50,
   1060,     66.37,
   1061,     66.25,
   1062,     66.17,
   1063,     66.08,
   1064,     66.00,
   1065,     65.92,
   1066,     65.83,
   1067,     65.81,
   1068,     65.75,
   1069,     65.69,
   1070,     65.63,
   1071,     65.56,
   1072,     65.50,
   1073,     65.42,
   1074,     65.33,
   1075,     65.25,
   1076,     65.17,
   1077,     65.08,
   1078,     65.00,
   1079,     64.92,
   1080,     64.81,
   1081,     64.71,
   1082,     64.60,
   1083,     64.50,
   1084,     64.40,
   1085,     64.29,
   1086,     64.19,
   1087,     64.08,
   1088,     64.02,
   1089,     63.96,
   1090,     63.96,
   1091,     63.96,
   1092,     63.96,
   1093,     63.96,
   1094,     64.02,
   1095,     64.08,
   1096,     64.15,
   1097,     64.21,
   1098,     64.27,
   1099,     64.33,
   1100,     64.42,
   1101,     64.50,
   1102,     64.58,
   1103,     64.67,
   1104,     64.75,
   1105,     64.83,
   1106,     64.96,
   1107,     65.08,
   1108,     65.21,
   1109,     65.33,
   1110,     65.40,
   1111,     65.46,
   1112,     65.52,
   1113,     65.58,
   1114,     65.65,
   1115,     65.71,
   1116,     65.77,
   1117,     65.83,
   1118,     65.90,
   1119,     65.96,
   1120,     66.06,
   1121,     66.17,
   1122,     66.27,
   1123,     66.48,
   1124,     66.69,
   1125,     66.90,
   1126,     67.06,
   1127,     67.23,
   1128,     67.40,
   1129,     67.37,
   1130,     67.35,
   1131,     67.33,
   1132,     67.31,
   1133,     67.25,
   1134,     67.12,
   1135,     67.00,
   1136,     66.88,
   1137,     66.75,
   1138,     66.63,
   1139,     66.50,
   1140,     66.38,
   1141,     66.25,
   1142,     66.13,
   1143,     65.90,
   1144,     65.44,
   1145,     64.98,
   1146,     64.52,
   1147,     64.06,
   1148,     63.60,
   1149,     63.19,
   1150,     62.77,
   1151,     62.35,
   1152,     61.94,
   1153,     61.56,
   1154,     61.19,
   1155,     60.81,
   1156,     60.44,
   1157,     60.00,
   1158,     59.56,
   1159,     59.12,
   1160,     58.69,
   1161,     58.25,
   1162,     57.81,
   1163,     57.38,
   1164,     56.88,
   1165,     56.38,
   1166,     55.88,
   1167,     55.38,
   1168,     54.88,
   1169,     54.52,
   1170,     53.88,
   1171,     53.23,
   1172,     52.58,
   1173,     51.94,
   1174,     51.29,
   1175,     50.65,
   1176,     49.77,
   1177,     48.96,
   1178,     48.15,
   1179,     47.33,
   1180,     46.52,
   1181,     45.71,
   1182,     44.90,
   1183,     44.00,
   1184,     43.40,
   1185,     42.79,
   1186,     42.19,
   1187,     41.58,
   1188,     40.98,
   1189,     40.25,
   1190,     39.81,
   1191,     39.37,
   1192,     38.94,
   1193,     38.50,
   1194,     38.06,
   1195,     37.63,
   1196,     37.21,
   1197,     36.79,
   1198,     36.38,
   1199,     35.96,
   1200,     35.54,
   1201,     35.12,
   1202,     34.71,
   1203,     34.27,
   1204,     33.83,
   1205,     33.40,
   1206,     32.96,
   1207,     32.52,
   1208,     32.08,
   1209,     31.77,
   1210,     31.46,
   1211,     31.15,
   1212,     30.83,
   1213,     30.52,
   1214,     30.21,
   1215,     29.90,
   1216,     29.79,
   1217,     29.69,
   1218,     29.58,
   1219,     29.48,
   1220,     29.38,
   1221,     29.27,
   1222,     29.00,
   1223,     28.83,
   1224,     28.67,
   1225,     28.50,
   1226,     28.33,
   1227,     28.17,
   1228,     28.00,
   1229,     27.83,
   1230,     27.67,
   1231,     27.50,
   1232,     27.33,
   1233,     27.17,
   1234,     27.00,
   1235,     26.83,
   1236,     26.67,
   1237,     26.50,
   1238,     26.33,
   1239,     26.13,
   1240,     25.92,
   1241,     25.71,
   1242,     25.67,
   1243,     25.62,
   1244,     25.62,
   1245,     25.62,
   1246,     25.62,
   1247,     25.62,
   1248,     25.62,
   1249,     25.62,
   1250,     25.58,
   1251,     25.54,
   1252,     25.50,
   1253,     25.46,
   1254,     25.42,
   1255,     25.29,
   1256,     25.17,
   1257,     25.04,
   1258,     24.92,
   1259,     24.83,
   1260,     24.75,
   1261,     24.67,
   1262,     24.67,
   1263,     24.67,
   1264,     24.62,
   1265,     24.58,
   1266,     24.54,
   1267,     24.50,
   1268,     24.46,
   1269,     24.42,
   1270,     24.40,
   1271,     24.38,
   1272,     24.35,
   1273,     24.33,
   1274,     24.31,
   1275,     24.38,
   1276,     24.44,
   1277,     24.50,
   1278,     24.56,
   1279,     24.63,
   1280,     24.69,
   1281,     24.75,
   1282,     24.73,
   1283,     24.71,
   1284,     24.69,
   1285,     24.67,
   1286,     24.65,
   1287,     24.63,
   1288,     24.60,
   1289,     24.58,
   1290,     24.58,
   1291,     24.58,
   1292,     24.58,
   1293,     24.58,
   1294,     24.58,
   1295,     24.58,
   1296,     24.58,
   1297,     24.58,
   1298,     24.56,
   1299,     24.54,
   1300,     24.52,
   1301,     24.50,
   1302,     24.48,
   1303,     24.46,
   1304,     24.44,
   1305,     24.42,
   1306,     24.40,
   1307,     24.37,
   1308,     24.35,
   1309,     24.33,
   1310,     24.31,
   1311,     24.29,
   1312,     24.27,
   1313,     24.25,
   1314,     24.23,
   1315,     24.21,
   1316,     24.29,
   1317,     24.38,
   1318,     24.48,
   1319,     24.58,
   1320,     24.69,
   1321,     24.79,
   1322,     24.90,
   1323,     25.00,
   1324,     25.10,
   1325,     25.21,
   1326,     25.31,
   1327,     25.42,
   1328,     25.52,
   1329,     25.63,
   1330,     25.58,
   1331,     25.56,
   1332,     25.54,
   1333,     25.52,
   1334,     25.52,
   1335,     25.52,
   1336,     25.42,
   1337,     25.31,
   1338,     25.21,
   1339,     25.10,
   1340,     24.94,
   1341,     24.77,
   1342,     24.60,
   1343,     24.44,
   1344,     24.27,
   1345,     24.10,
   1346,     23.94,
   1347,     23.69,
   1348,     23.44,
   1349,     23.19,
   1350,     23.08,
   1351,     22.96,
   1352,     22.83,
   1353,     22.71,
   1354,     22.56,
   1355,     22.31,
   1356,     22.06,
   1357,     21.81,
   1358,     21.56,
   1359,     21.31,
   1360,     21.12,
   1361,     20.94,
   1362,     20.75,
   1363,     20.56,
   1364,     20.37,
   1365,     20.19,
   1366,     20.00,
   1367,     19.90,
   1368,     19.79,
   1369,     19.69,
   1370,     19.58,
   1371,     19.48,
   1372,     19.37,
   1373,     19.27,
   1374,     19.17,
   1375,     19.17,
   1376,     19.17,
   1377,     19.17,
   1378,     19.17,
   1379,     19.17,
   1380,     19.17,
   1381,     19.17,
   1382,     19.17,
   1383,     19.17,
   1384,     19.17,
   1385,     19.17,
   1386,     19.17,
   1387,     19.21,
   1388,     19.25,
   1389,     19.29,
   1390,     19.33,
   1391,     19.38,
   1392,     19.42,
   1393,     19.46,
   1394,     19.50,
   1395,     19.54,
   1396,     19.58,
   1397,     19.46,
   1398,     19.33,
   1399,     19.21,
   1400,     19.08,
   1401,     18.96,
   1402,     18.83,
   1403,     18.73,
   1404,     18.62,
   1405,     18.52,
   1406,     18.42,
   1407,     18.15,
   1408,     17.87,
   1409,     17.60,
   1410,     17.33,
   1411,     17.04,
   1412,     16.75,
   1413,     16.46,
   1414,     16.17,
   1415,     15.88,
   1416,     15.58,
   1417,     15.46,
   1418,     15.33,
   1419,     15.21,
   1420,     15.08,
   1421,     14.96,
   1422,     14.79,
   1423,     14.60,
   1424,     14.42,
   1425,     14.23,
   1426,     14.04,
   1427,     13.98,
   1428,     13.92,
   1429,     13.79,
   1430,     13.67,
   1431,     13.56,
   1432,     13.46,
   1433,     13.35,
   1434,     13.25,
   1435,     13.15,
   1436,     13.10,
   1437,     13.06,
   1438,     13.02,
   1439,     12.98,
   1440,     12.94,
   1441,     12.90,
   1442,     12.90,
   1443,     12.90,
   1444,     12.90,
   1445,     12.90,
   1446,     12.90,
   1447,     12.90,
   1448,     12.77,
   1449,     12.71,
   1450,     12.65,
   1451,     12.58,
   1452,     12.52,
   1453,     12.46,
   1454,     12.40,
   1455,     12.33,
   1456,     12.21,
   1457,     12.08,
   1458,     11.96,
   1459,     11.83,
   1460,     11.71,
   1461,     11.58,
   1462,     11.50,
   1463,     11.42,
   1464,     11.33,
   1465,     11.25,
   1466,     11.17,
   1467,     11.08,
   1468,     11.12,
   1469,     11.17,
   1470,     11.21,
   1471,     11.29,
   1472,     11.37,
   1473,     11.46,
   1474,     11.54,
   1475,     11.75,
   1476,     11.96,
   1477,     12.17,
   1478,     12.37,
   1479,     12.90,
   1480,     13.42,
   1481,     13.94,
   1482,     14.42,
   1483,     14.90,
   1484,     15.44,
   1485,     15.98,
   1486,     16.52,
   1487,     17.06,
   1488,     17.60,
   1489,     18.15,
   1490,     18.69,
   1491,     19.19,
   1492,     19.73,
   1493,     20.27,
   1494,     20.81,
   1495,     21.23,
   1496,     21.65,
   1497,     22.06,
   1498,     22.48,
   1499,     22.58,
